Date,Close
2024-03-21,6409.335988408876
2024-03-22,6306.972019754595
2024-03-23,6462.252432639718
2024-03-24,6545.9349154582005
2024-03-25,6479.038401329921
2024-03-26,6346.061418379592
2024-03-27,6440.199598152321
2024-03-28,6285.19892860763
2024-03-29,6152.651224882348
2024-03-30,6299.90511824822
2024-03-31,6370.881086571565
2024-04-01,6285.269183069612
2024-04-02,6363.674949909189
2024-04-03,6280.404475046381
2024-04-04,6208.341353675053
2024-04-05,6308.4695556736315
2024-04-06,6402.479253065263
2024-04-07,6326.498918415619
2024-04-08,6150.865580360311
2024-04-09,6233.8744747573455
2024-04-10,6051.929069759108
2024-04-11,6175.242979914869
2024-04-12,6100.481998418567
2024-04-13,6245.813986606738
2024-04-14,6399.3967712247895
2024-04-15,6286.740440899394
2024-04-16,6475.113173886898
2024-04-17,6379.465843065168
2024-04-18,6247.015956459521
2024-04-19,6152.279584374545
2024-04-20,6313.010003311412
2024-04-21,6439.408675159129
2024-04-22,6538.815902416261
2024-04-23,6436.295884451517
2024-04-24,6581.57419362608
2024-04-25,6483.446990090906
2024-04-26,6585.056876472285
2024-04-27,6674.3992440632765
2024-04-28,6786.520367577445
2024-04-29,6600.637421095082
2024-04-30,6759.927002228394
2024-05-01,6843.608102609333
2024-05-02,6918.781567361117
2024-05-03,7018.103994291461
2024-05-04,7146.328337772716
2024-05-05,7249.638345590332
2024-05-06,7132.863762029528
2024-05-07,7322.274729086503
2024-05-08,7130.39087332587
2024-05-09,7219.39490411191
2024-05-10,7349.5337897039035
2024-05-11,7519.35568902075
2024-05-12,7658.837816167161
2024-05-13,7798.642819900001
2024-05-14,7929.620949553379
2024-05-15,7835.658586520337
2024-05-16,7674.550981905817
2024-05-17,7802.304428520937
2024-05-18,8000.167810458754
2024-05-19,7843.124948011754
2024-05-20,7923.364888455003
2024-05-21,7789.865921949368
2024-05-22,7681.385171580062
2024-05-23,7601.872302946934
2024-05-24,7489.029976762965
2024-05-25,7614.899098031821
2024-05-26,7474.384849952045
2024-05-27,7687.6045654274585
2024-05-28,7887.191127034009
2024-05-29,8037.593508432521
2024-05-30,8173.474397649491
2024-05-31,7977.809904459111
2024-06-01,8191.94380697944
2024-06-02,7952.002610785041
2024-06-03,8059.659991951174
2024-06-04,8293.21944851819
2024-06-05,8539.688794229942
2024-06-06,8433.78891643289
2024-06-07,8546.42572534361
2024-06-08,8312.068216031204
2024-06-09,8449.872285482521
2024-06-10,8311.343452033529
2024-06-11,8539.096117313476
2024-06-12,8422.194011473164
2024-06-13,8285.815140769118
2024-06-14,8186.216920633546
2024-06-15,8337.159564289093
2024-06-16,8206.960173049534
2024-06-17,8014.070361473652
2024-06-18,8219.49422141336
2024-06-19,7981.554964327029
2024-06-20,7852.414207525984
2024-06-21,7650.604463214513
2024-06-22,7567.817026082912
2024-06-23,7430.259648313568
2024-06-24,7584.888133829095
2024-06-25,7677.663444463789
2024-06-26,7779.290086841687
2024-06-27,7662.705410215458
2024-06-28,7860.224109698618
2024-06-29,8027.271158252311
2024-06-30,8261.195509760892
2024-07-01,8069.366403442846
2024-07-02,7969.535054119291
2024-07-03,8084.613047485288
2024-07-04,8181.952777995118
2024-07-05,7972.0595170889965
2024-07-06,8096.467969081417
2024-07-07,8323.8785505425
2024-07-08,8084.790195138207
2024-07-09,8227.83280495075
2024-07-10,8018.549862374573
2024-07-11,8209.930761588781
2024-07-12,8423.07048057457
2024-07-13,8338.22128017096
2024-07-14,8178.759028772145
2024-07-15,8326.939747363063
2024-07-16,8430.603312048735
2024-07-17,8241.996301346438
2024-07-18,8332.092953673779
2024-07-19,8141.724700242735
2024-07-20,8050.726396349543
2024-07-21,8274.963394106459
2024-07-22,8039.3823571444955
2024-07-23,8215.301713714229
2024-07-24,8080.106530692659
2024-07-25,8188.158598735641
2024-07-26,8364.235099738844
2024-07-27,8249.400626200684
2024-07-28,8392.782174104217
2024-07-29,8289.949143055666
2024-07-30,8148.853160485325
2024-07-31,7923.40157935858
2024-08-01,7699.092628652796
2024-08-02,7588.007585857052
2024-08-03,7491.228285027544
2024-08-04,7712.123567766152
2024-08-05,7935.622382403041
2024-08-06,7852.684055054425
2024-08-07,7680.488166376837
2024-08-08,7890.4538669949525
2024-08-09,8008.29590576088
2024-08-10,7813.65785124585
2024-08-11,7928.915280103547
2024-08-12,8067.4872958310925
2024-08-13,7925.580054324514
2024-08-14,7758.965488307431
2024-08-15,7621.769769898964
2024-08-16,7707.55239117122
2024-08-17,7857.460379193712
2024-08-18,8031.431787918796
2024-08-19,7894.930022300311
2024-08-20,7810.45581136803
2024-08-21,7903.835228359438
2024-08-22,7693.421730788794
2024-08-23,7880.3088510871285
2024-08-24,7752.849684302461
2024-08-25,7535.757888892472
2024-08-26,7713.3343758642895
2024-08-27,7893.803537244168
2024-08-28,8066.023833458535
2024-08-29,8182.254044494521
2024-08-30,8070.2528601204385
2024-08-31,7844.522011304571
2024-09-01,8028.394855181939
2024-09-02,8224.434778268598
2024-09-03,8128.384745523488
2024-09-04,8329.542293682085
2024-09-05,8223.01419132248
2024-09-06,8135.560811072126
2024-09-07,8319.339591659325
2024-09-08,8176.617585909348
2024-09-09,8023.124571443264
2024-09-10,7875.475109522367
2024-09-11,8064.225665598353
2024-09-12,7843.205351343018
2024-09-13,8014.85880948968
2024-09-14,8118.699848551895
2024-09-15,8255.95971770095
2024-09-16,8044.353179805973
2024-09-17,8229.131945023619
2024-09-18,8024.085959538229
2024-09-19,7876.967551117501
2024-09-20,8035.0522353108545
2024-09-21,7867.696053069447
2024-09-22,7740.341739652475
2024-09-23,7531.397646177627
2024-09-24,7693.19247094268
2024-09-25,7585.217208391817
2024-09-26,7781.191912870162
2024-09-27,8007.215415955167
2024-09-28,7806.940423474047
2024-09-29,8025.110237442846
2024-09-30,7842.253980995432
2024-10-01,7971.364362404455
2024-10-02,7841.681067780719
2024-10-03,7670.0248316186935
2024-10-04,7899.233875167933
2024-10-05,7711.411227992484
2024-10-06,7906.594409568768
2024-10-07,8134.664888793626
2024-10-08,7923.175880717995
2024-10-09,7823.511648064824
2024-10-10,7918.430057542893
2024-10-11,7719.711674721359
2024-10-12,7535.138288240049
2024-10-13,7722.270840757198
2024-10-14,7825.450903608481
2024-10-15,7693.156776081283
2024-10-16,7786.617191938504
2024-10-17,7908.608188283344
2024-10-18,7777.209947278768
2024-10-19,7947.911007579557
2024-10-20,7845.006501235188
2024-10-21,7958.3533614689295
2024-10-22,7860.391579451004
2024-10-23,7945.448220610905
2024-10-24,8087.709281808253
2024-10-25,7852.9646421908465
2024-10-26,7962.497728833752
2024-10-27,7811.383627799271
2024-10-28,8036.286571800432
