Date,Close
2020-10-16,1396.3564792019758
2020-10-17,1424.6204496278847
2020-10-18,1391.5832640885544
2020-10-19,1359.2274041426447
2020-10-20,1393.9481694542371
2020-10-21,1370.589298530139
2020-10-22,1397.0112126191245
2020-10-23,1416.8450180675097
2020-10-24,1441.9025971007018
2020-10-25,1407.2608627813934
2020-10-26,1366.1715153130726
2020-10-27,1389.2236413421122
2020-10-28,1406.5745764727317
2020-10-29,1430.3313856180687
2020-10-30,1471.7888650489003
2020-10-31,1435.4923056893454
2020-11-01,1405.9340848540699
2020-11-02,1428.326029044051
2020-11-03,1412.2609398543511
2020-11-04,1432.724801970001
2020-11-05,1401.0953238978743
2020-11-06,1385.0141633269604
2020-11-07,1344.727319623996
2020-11-08,1305.7965111413994
2020-11-09,1320.6432679924096
2020-11-10,1338.7252708117694
2020-11-11,1363.7337928357838
2020-11-12,1392.7267934836611
2020-11-13,1425.5287359770155
2020-11-14,1406.1270742121008
2020-11-15,1428.8687708782197
2020-11-16,1413.2356950017481
2020-11-17,1454.805637866595
2020-11-18,1435.219134746394
2020-11-19,1415.8787844932722
2020-11-20,1433.8505484807633
2020-11-21,1476.0776229957114
2020-11-22,1507.5504400075
2020-11-23,1485.2040206914153
2020-11-24,1519.049413809922
2020-11-25,1478.2759817415233
2020-11-26,1447.9952673915438
2020-11-27,1420.0076983746148
2020-11-28,1455.9463642694664
2020-11-29,1434.9797629615964
2020-11-30,1454.5253705600765
2020-12-01,1433.4710556412301
2020-12-02,1400.9980688345352
2020-12-03,1420.5036050478957
2020-12-04,1387.7892418486035
2020-12-05,1353.2748525009033
2020-12-06,1321.2647335496283
2020-12-07,1292.935236122968
2020-12-08,1324.4186049073783
2020-12-09,1309.8446028506662
2020-12-10,1345.7687270435383
2020-12-11,1307.116963040492
2020-12-12,1293.421501365466
2020-12-13,1261.1358973503363
2020-12-14,1295.9522471646776
2020-12-15,1322.078086308475
2020-12-16,1349.994966819211
2020-12-17,1371.1688991135782
2020-12-18,1405.2575026518673
2020-12-19,1375.09439400972
2020-12-20,1350.665611875479
2020-12-21,1330.754491778052
2020-12-22,1306.0418641291574
2020-12-23,1291.3815933108613
2020-12-24,1321.8179521137272
2020-12-25,1297.009705969322
2020-12-26,1280.1792527670239
2020-12-27,1246.4738523579383
2020-12-28,1275.6218976719915
2020-12-29,1242.190544820718
2020-12-30,1208.7083639969962
2020-12-31,1244.0726100806494
2021-01-01,1273.6494024524675
2021-01-02,1260.134432477194
2021-01-03,1277.6419683569038
2021-01-04,1314.6063619617116
2021-01-05,1343.7638960797676
2021-01-06,1360.5527630524712
2021-01-07,1384.5750974959722
2021-01-08,1411.3267930613526
2021-01-09,1387.7788790738778
2021-01-10,1350.633774613499
2021-01-11,1389.961198625607
2021-01-12,1357.1697068274452
2021-01-13,1371.238265814683
2021-01-14,1351.7282491109331
2021-01-15,1386.7838104822815
2021-01-16,1356.9869201687652
2021-01-17,1325.2410127801154
2021-01-18,1303.9054828416863
2021-01-19,1339.5472809642602
2021-01-20,1362.8082074599026
2021-01-21,1347.245443606326
2021-01-22,1379.3791920399792
2021-01-23,1339.66281425614
2021-01-24,1365.6266624303864
2021-01-25,1392.5167843541246
2021-01-26,1352.8988828336846
2021-01-27,1331.7175433846057
2021-01-28,1369.369763759118
2021-01-29,1391.9459831979907
2021-01-30,1418.62908515002
2021-01-31,1378.1180612799023
2021-02-01,1361.340539974474
2021-02-02,1383.3442834369832
2021-02-03,1404.3602423451555
2021-02-04,1436.855105655909
2021-02-05,1405.88507318174
2021-02-06,1432.5790963773402
2021-02-07,1412.3456862686864
2021-02-08,1428.4970880388703
2021-02-09,1462.315428824754
2021-02-10,1491.3722498853974
2021-02-11,1521.0746765282088
2021-02-12,1484.048372965192
2021-02-13,1511.5894612087443
2021-02-14,1556.33600398268
2021-02-15,1600.3151516533878
2021-02-16,1578.49413762303
2021-02-17,1619.8650276267651
2021-02-18,1584.948069766166
2021-02-19,1619.3516768494085
2021-02-20,1645.0268802648786
2021-02-21,1597.0386431945599
2021-02-22,1565.2993090611662
2021-02-23,1608.6556501943562
2021-02-24,1654.1678866379282
2021-02-25,1631.8077292656103
2021-02-26,1654.6738577454876
2021-02-27,1623.4618776978382
2021-02-28,1661.165265474376
2021-03-01,1690.5818037125719
2021-03-02,1658.0286481671042
2021-03-03,1707.2197444499814
2021-03-04,1665.6798633597095
2021-03-05,1622.2852576066023
2021-03-06,1665.0911121855365
2021-03-07,1639.7020366467495
2021-03-08,1623.2394711705901
2021-03-09,1602.3866463254838
2021-03-10,1565.2658649728846
2021-03-11,1543.383625310055
2021-03-12,1580.8030489463895
2021-03-13,1545.7499514230824
2021-03-14,1523.136260338461
2021-03-15,1566.662783634958
2021-03-16,1538.5334650469092
2021-03-17,1511.7919732761711
2021-03-18,1546.1638820960216
2021-03-19,1513.220696266166
2021-03-20,1554.6959457227013
2021-03-21,1590.0450917558378
2021-03-22,1560.9840437052765
2021-03-23,1528.5031462814206
2021-03-24,1502.6074097108303
2021-03-25,1529.3022472303385
2021-03-26,1546.987382708411
2021-03-27,1518.4298221804195
2021-03-28,1554.701794311832
2021-03-29,1584.8366933214475
2021-03-30,1565.595018995628
2021-03-31,1521.8882857735525
2021-04-01,1479.8616330795462
2021-04-02,1500.9522596153588
2021-04-03,1464.4291181412507
2021-04-04,1506.3352120320403
2021-04-05,1484.9538845303846
2021-04-06,1527.3392890941916
2021-04-07,1570.2622542019076
2021-04-08,1615.5317530877069
2021-04-09,1597.0669296265844
2021-04-10,1630.8008876603496
2021-04-11,1611.8756006426636
2021-04-12,1644.1837170308188
2021-04-13,1674.1969278327306
2021-04-14,1719.8845363121657
2021-04-15,1758.3015501226769
2021-04-16,1708.4025021816285
2021-04-17,1746.2832050396644
2021-04-18,1790.836014139738
2021-04-19,1838.2233349300386
2021-04-20,1873.4095037496552
2021-04-21,1854.0332009613292
2021-04-22,1803.860670371432
2021-04-23,1857.0109923663333
2021-04-24,1906.9447423210165
2021-04-25,1950.9516276973804
2021-04-26,1901.2685647811047
2021-04-27,1925.568171705021
2021-04-28,1884.9976121419159
2021-04-29,1856.053861743581
2021-04-30,1812.126062255798
2021-05-01,1768.1618010001707
2021-05-02,1793.05480720829
2021-05-03,1755.1156794123638
2021-05-04,1737.5429403223413
2021-05-05,1782.4710751698572
2021-05-06,1739.2305627702294
2021-05-07,1710.457167194944
2021-05-08,1661.4060206722218
2021-05-09,1708.834579532414
2021-05-10,1736.0401136083735
2021-05-11,1702.4530011884885
2021-05-12,1663.23786149082
2021-05-13,1709.7573401584364
2021-05-14,1669.9094975244182
2021-05-15,1636.8123492274874
2021-05-16,1597.212142155862
2021-05-17,1552.9756053614228
2021-05-18,1575.1278829930338
2021-05-19,1550.8527138557927
2021-05-20,1581.5442867159782
2021-05-21,1599.1183429691455
2021-05-22,1643.9628076963688
2021-05-23,1662.538593531171
2021-05-24,1618.2858964756042
2021-05-25,1590.0045263536315
2021-05-26,1619.253944949162
2021-05-27,1591.2338277476913
2021-05-28,1574.087046413928
2021-05-29,1596.2689231286229
2021-05-30,1632.9607093980087
2021-05-31,1609.7708027682927
2021-06-01,1643.4550696748065
2021-06-02,1604.8600543330026
2021-06-03,1645.8847428551326
2021-06-04,1688.412038475458
2021-06-05,1725.277228893849
2021-06-06,1753.4398826981621
2021-06-07,1720.2428509883227
2021-06-08,1687.8692883389822
2021-06-09,1716.2823922824896
2021-06-10,1764.6290509359628
2021-06-11,1713.004722283049
2021-06-12,1762.739551071776
2021-06-13,1731.7745953991723
2021-06-14,1698.0525110225117
2021-06-15,1740.5166966009524
2021-06-16,1790.751854901945
2021-06-17,1831.3435083501527
2021-06-18,1785.9469476751915
2021-06-19,1831.582307984376
2021-06-20,1872.0316525152555
2021-06-21,1909.8321856801533
2021-06-22,1880.8099275478835
2021-06-23,1829.5459123677588
2021-06-24,1851.9970931756702
2021-06-25,1902.5642069072558
2021-06-26,1933.1611751633525
2021-06-27,1977.8994717793607
2021-06-28,1930.1797129635381
2021-06-29,1898.337305636011
2021-06-30,1855.2756403349395
2021-07-01,1823.6868406112515
2021-07-02,1875.986105736825
2021-07-03,1919.1159984557892
2021-07-04,1958.5192607898555
2021-07-05,1924.602619198089
